path,spoken_language,signed_language,start,end,words,glosses,priority
sgg/D42.pose,de,sgg,0,0,НАСТРОЕНИЕ,НАСТРОЕНИЕ,0
sgg/E42.pose,de,sgg,0,0,рыба,рыба,0
sgg/F42.pose,de,sgg,0,0,стебель,стебель,0
sgg/G42.pose,de,sgg,0,0,золотой,золотой,0
sgg/H42.pose,de,sgg,0,0,регулярно,регулярно,0
sgg/I42.pose,de,sgg,0,0,загрязнение воздуха,загрязнение воздуха,0
sgg/J42.pose,de,sgg,0,0,нора,нора,0
sgg/K42.pose,de,sgg,0,0,соревнование,соревнование,0
sgg/L42.pose,de,sgg,0,0,толпа,толпа,0
sgg/M42.pose,de,sgg,0,0,правило,правило,0
sgg/N42.pose,de,sgg,0,0,ЕКИБАСТУЗ,ЕКИБАСТУЗ,0
sgg/O42.pose,de,sgg,0,0,франция,франция,0
sgg/P42.pose,de,sgg,0,0,платить,платить,0
sgg/R42.pose,de,sgg,0,0,РЕНТГЕН,РЕНТГЕН,0
sgg/T42.pose,de,sgg,0,0,модель,модель,0
sgg/U42.pose,de,sgg,0,0,Ю,Ю,0
sgg/A43.pose,de,sgg,0,0,имя,имя,0
sgg/B43.pose,de,sgg,0,0,некрасивый,некрасивый,0
sgg/C43.pose,de,sgg,0,0,планшет,планшет,0
sgg/D43.pose,de,sgg,0,0,НЕРВНЫЙ,НЕРВНЫЙ,0
sgg/E43.pose,de,sgg,0,0,сахар,сахар,0
sgg/F43.pose,de,sgg,0,0,трава,трава,0
sgg/G43.pose,de,sgg,0,0,коричневый,коричневый,0
sgg/H43.pose,de,sgg,0,0,следующий,следующий,0
sgg/I43.pose,de,sgg,0,0,землетрясение,землетрясение,0
sgg/J43.pose,de,sgg,0,0,олень,олень,0
sgg/K43.pose,de,sgg,0,0,стадион,стадион,0
sgg/L43.pose,de,sgg,0,0,центр,центр,0
sgg/M43.pose,de,sgg,0,0,предложение,предложение,0
sgg/N43.pose,de,sgg,0,0,СТЕПНОГОРСК,СТЕПНОГОРСК,0
sgg/O43.pose,de,sgg,0,0,чехия,чехия,0
sgg/P43.pose,de,sgg,0,0,продать,продать,0
sgg/R43.pose,de,sgg,0,0,одышка,одышка,0
sgg/T43.pose,de,sgg,0,0,показ моды,показ моды,0
sgg/U43.pose,de,sgg,0,0,Я,Я,0
sgg/A44.pose,de,sgg,0,0,отчество,отчество,0
sgg/B44.pose,de,sgg,0,0,бедный,бедный,0
sgg/C44.pose,de,sgg,0,0,кассета,кассета,0
sgg/D44.pose,de,sgg,0,0,ОБИДНО,ОБИДНО,0
sgg/E44.pose,de,sgg,0,0,свежий,свежий,0
sgg/F44.pose,de,sgg,0,0,тыква,тыква,0
sgg/G44.pose,de,sgg,0,0,красный,красный,0
sgg/H44.pose,de,sgg,0,0,точный,точный,0
sgg/I44.pose,de,sgg,0,0,огонь,огонь,0
sgg/J44.pose,de,sgg,0,0,осел,осел,0
sgg/K44.pose,de,sgg,0,0,старт,старт,0
sgg/L44.pose,de,sgg,0,0,штраф,штраф,0
sgg/M44.pose,de,sgg,0,0,развитие речи,развитие речи,0
sgg/N44.pose,de,sgg,0,0,АРКАЛЫК,АРКАЛЫК,0
sgg/O44.pose,de,sgg,0,0,швейцария,швейцария,0
sgg/P44.pose,de,sgg,0,0,производство,производство,0
sgg/R44.pose,de,sgg,0,0,бешеный,бешеный,0
sgg/T44.pose,de,sgg,0,0,сверх модный,сверх модный,0
sgg/A45.pose,de,sgg,0,0,жестовое имя,жестовое имя,0
sgg/B45.pose,de,sgg,0,0,богатый,богатый,0
sgg/C45.pose,de,sgg,0,0,будильник,будильник,0
sgg/D45.pose,de,sgg,0,0,ВЕЖЛИВЫЙ,ВЕЖЛИВЫЙ,0
sgg/E45.pose,de,sgg,0,0,сметана,сметана,0
sgg/F45.pose,de,sgg,0,0,фрукты,фрукты,0
sgg/G45.pose,de,sgg,0,0,розовый,розовый,0
sgg/H45.pose,de,sgg,0,0,число,число,0
sgg/I45.pose,de,sgg,0,0,вулкан,вулкан,0
sgg/J45.pose,de,sgg,0,0,паук,паук,0
sgg/K45.pose,de,sgg,0,0,теннис,теннис,0
sgg/L45.pose,de,sgg,0,0,налог,налог,0
sgg/M45.pose,de,sgg,0,0,расписание,расписание,0
sgg/N45.pose,de,sgg,0,0,КОСТАНАЙ,КОСТАНАЙ,0
sgg/O45.pose,de,sgg,0,0,швеция,швеция,0
sgg/P45.pose,de,sgg,0,0,профессия,профессия,0
sgg/R45.pose,de,sgg,0,0,слабоумный,слабоумный,0
sgg/T45.pose,de,sgg,0,0,без рисунка,без рисунка,0
sgg/A46.pose,de,sgg,0,0,почему,почему,0
sgg/B46.pose,de,sgg,0,0,счастье,счастье,0
sgg/C46.pose,de,sgg,0,0,пакет,пакет,0
sgg/D46.pose,de,sgg,0,0,ГОРДЫЙ,ГОРДЫЙ,0
sgg/E46.pose,de,sgg,0,0,соль,соль,0
sgg/F46.pose,de,sgg,0,0,цветок,цветок,0
sgg/G46.pose,de,sgg,0,0,рыжий,рыжий,0
sgg/H46.pose,de,sgg,0,0,зима,зима,0
sgg/I46.pose,de,sgg,0,0,закат,закат,0
sgg/J46.pose,de,sgg,0,0,петух,петух,0
sgg/K46.pose,de,sgg,0,0,ВЕДУЩИЙ,ВЕДУЩИЙ,0
sgg/L46.pose,de,sgg,0,0,трамвай,трамвай,0
sgg/M46.pose,de,sgg,0,0,рассказ,рассказ,0
sgg/N46.pose,de,sgg,0,0,УРАЛЬСК,УРАЛЬСК,0
sgg/O46.pose,de,sgg,0,0,япония,япония,0
sgg/P46.pose,de,sgg,0,0,не надо,не надо,0
sgg/R46.pose,de,sgg,0,0,небрежность,небрежность,0
sgg/T46.pose,de,sgg,0,0,полосатая рубашка,полосатая рубашка,0
sgg/A47.pose,de,sgg,0,0,ЧЕЙ,ЧЕЙ,0
sgg/B47.pose,de,sgg,0,0,несчастье,несчастье,0
sgg/C47.pose,de,sgg,0,0,кабельное тв,кабельное тв,0
sgg/D47.pose,de,sgg,0,0,ПОКОЙ,ПОКОЙ,0
sgg/E47.pose,de,sgg,0,0,суп,суп,0
sgg/F47.pose,de,sgg,0,0,чеснок,чеснок,0
sgg/G47.pose,de,sgg,0,0,серебрянный,серебрянный,0
sgg/H47.pose,de,sgg,0,0,через два года,через два года,0
sgg/I47.pose,de,sgg,0,0,наводнение,наводнение,0
sgg/J47.pose,de,sgg,0,0,ползать,ползать,0
sgg/K47.pose,de,sgg,0,0,брать,брать,0
sgg/L47.pose,de,sgg,0,0,троллейбус,троллейбус,0
sgg/M47.pose,de,sgg,0,0,ручка,ручка,0
sgg/N47.pose,de,sgg,0,0,ВЛАСТЬ,ВЛАСТЬ,0
sgg/O47.pose,de,sgg,0,0,аргентина,аргентина,0
sgg/P47.pose,de,sgg,0,0,рабочий,рабочий,0
sgg/R47.pose,de,sgg,0,0,отдышка,отдышка,0
sgg/T47.pose,de,sgg,0,0,БЛЕСТЯЩИЙ,БЛЕСТЯЩИЙ,0
sgg/A48.pose,de,sgg,0,0,ХОББИ,ХОББИ,0
sgg/B48.pose,de,sgg,0,0,ДЕНЬ РОЖДЕНИЯ,ДЕНЬ РОЖДЕНИЯ,0
sgg/C48.pose,de,sgg,0,0,ДАСТАРХАН,ДАСТАРХАН,0
sgg/D48.pose,de,sgg,0,0,ГРУСТНЫЙ,ГРУСТНЫЙ,0
sgg/E48.pose,de,sgg,0,0,сыр,сыр,0
sgg/F48.pose,de,sgg,0,0,чистый,чистый,0
sgg/G48.pose,de,sgg,0,0,серый,серый,0
sgg/H48.pose,de,sgg,0,0,час,час,0
sgg/I48.pose,de,sgg,0,0,рассвет,рассвет,0
sgg/J48.pose,de,sgg,0,0,птенец,птенец,0
sgg/K48.pose,de,sgg,0,0,кидать,кидать,0
sgg/L48.pose,de,sgg,0,0,химчистка,химчистка,0
sgg/M48.pose,de,sgg,0,0,сидеть,сидеть,0
sgg/N48.pose,de,sgg,0,0,государственная граница,государственная граница,0
sgg/O48.pose,de,sgg,0,0,иордания,иордания,0
sgg/P48.pose,de,sgg,0,0,расходы,расходы,0
sgg/R48.pose,de,sgg,0,0,ВЗДОХ,ВЗДОХ,0
sgg/T48.pose,de,sgg,0,0,однотонный,однотонный,0
sgg/A49.pose,de,sgg,0,0,НОМЕР ТЕЛЕФОНА,НОМЕР ТЕЛЕФОНА,0
sgg/B49.pose,de,sgg,0,0,ЛЮБОВНИК,ЛЮБОВНИК,0
sgg/C49.pose,de,sgg,0,0,БРИТВА,БРИТВА,0
sgg/D49.pose,de,sgg,0,0,СТЫД,СТЫД,0
sgg/E49.pose,de,sgg,0,0,творог,творог,0
sgg/F49.pose,de,sgg,0,0,яблоко,яблоко,0
sgg/G49.pose,de,sgg,0,0,синий,синий,0
sgg/H49.pose,de,sgg,0,0,будет,будет,0
sgg/I49.pose,de,sgg,0,0,запад,запад,0
sgg/J49.pose,de,sgg,0,0,птица,птица,0
sgg/K49.pose,de,sgg,0,0,фехтование,фехтование,0
sgg/L49.pose,de,sgg,0,0,проишествие,проишествие,0
sgg/M49.pose,de,sgg,0,0,сказка,сказка,0
sgg/N49.pose,de,sgg,0,0,государственная земля,государственная земля,0
sgg/O49.pose,de,sgg,0,0,ЕВРОПА,ЕВРОПА,0
sgg/P49.pose,de,sgg,0,0,режиссер,режиссер,0
sgg/R49.pose,de,sgg,0,0,больница,больница,0
sgg/T49.pose,de,sgg,0,0,одноцветный,одноцветный,0
sgg/A50.pose,de,sgg,0,0,СВИДАНИЕ,СВИДАНИЕ,0
sgg/B50.pose,de,sgg,0,0,ПОДДЕРЖКА,ПОДДЕРЖКА,0
sgg/C50.pose,de,sgg,0,0,BEHOK,BEHOK,0
sgg/D50.pose,de,sgg,0,0,ШОК,ШОК,0
sgg/E50.pose,de,sgg,0,0,хлеб,хлеб,0
sgg/F50.pose,de,sgg,0,0,ягода,ягода,0
sgg/G50.pose,de,sgg,0,0,фиолетовый,фиолетовый,0
sgg/H50.pose,de,sgg,0,0,точно,точно,0
sgg/I50.pose,de,sgg,0,0,восток,восток,0
sgg/J50.pose,de,sgg,0,0,пчела,пчела,0
sgg/K50.pose,de,sgg,0,0,хоккей,хоккей,0
sgg/L50.pose,de,sgg,0,0,ЭЛЕКТРОННАЯ ПОЧТА,ЭЛЕКТРОННАЯ ПОЧТА,0
sgg/M50.pose,de,sgg,0,0,слово,слово,0
sgg/N50.pose,de,sgg,0,0,решать проблему,решать проблему,0
sgg/O50.pose,de,sgg,0,0,БАКУ,БАКУ,0
sgg/P50.pose,de,sgg,0,0,ремонтник,ремонтник,0
sgg/R50.pose,de,sgg,0,0,болезнь,болезнь,0
sgg/T50.pose,de,sgg,0,0,старомодный,старомодный,0
sgg/A51.pose,de,sgg,0,0,ВОЗРАСТ,ВОЗРАСТ,0
sgg/B51.pose,de,sgg,0,0,СТРАХ,СТРАХ,0
sgg/C51.pose,de,sgg,0,0,ВЕРЁВКА,ВЕРЁВКА,0
sgg/D51.pose,de,sgg,0,0,ПРОСТОЙ,ПРОСТОЙ,0
sgg/E51.pose,de,sgg,0,0,чай,чай,0
sgg/F51.pose,de,sgg,0,0,ВОНЮЧИЙ,ВОНЮЧИЙ,0
sgg/G51.pose,de,sgg,0,0,черный,черный,0
sgg/H51.pose,de,sgg,0,0,осень,осень,0
sgg/I51.pose,de,sgg,0,0,север,север,0
sgg/J51.pose,de,sgg,0,0,свинья,свинья,0
sgg/K51.pose,de,sgg,0,0,финиш,финиш,0
sgg/L51.pose,de,sgg,0,0,ВОД ПРАВА,ВОД ПРАВА,0
sgg/M51.pose,de,sgg,0,0,слуховой аппарат,слуховой аппарат,0
sgg/N51.pose,de,sgg,0,0,показать полностью,показать полностью,0
sgg/O51.pose,de,sgg,0,0,СИБИРЬ,СИБИРЬ,0
sgg/P51.pose,de,sgg,0,0,сапожник,сапожник,0
sgg/R51.pose,de,sgg,0,0,БРОНХИТ,БРОНХИТ,0
sgg/T51.pose,de,sgg,0,0,официальный,официальный,0
sgg/A52.pose,de,sgg,0,0,вы,вы,0
sgg/B52.pose,de,sgg,0,0,ВЕС,ВЕС,0
sgg/C52.pose,de,sgg,0,0,ВЕРТЕЛ,ВЕРТЕЛ,0
sgg/D52.pose,de,sgg,0,0,СПАТЬ,СПАТЬ,0
sgg/E52.pose,de,sgg,0,0,яйцо,яйцо,0
sgg/F52.pose,de,sgg,0,0,закопать,закопать,0
sgg/G52.pose,de,sgg,0,0,аккуратно,аккуратно,0
sgg/H52.pose,de,sgg,0,0,ПОСТЕПЕННО,ПОСТЕПЕННО,0
sgg/I52.pose,de,sgg,0,0,юг,юг,0
sgg/J52.pose,de,sgg,0,0,слон,слон,0
sgg/K52.pose,de,sgg,0,0,футбол,футбол,0
sgg/L52.pose,de,sgg,0,0,ПРЯМО,ПРЯМО,0
sgg/M52.pose,de,sgg,0,0,презентация,презентация,0
sgg/N52.pose,de,sgg,0,0,общество людей,общество людей,0
sgg/P52.pose,de,sgg,0,0,свой,свой,0
sgg/R52.pose,de,sgg,0,0,здоровый,здоровый,0
sgg/T52.pose,de,sgg,0,0,стиль,стиль,0
sgg/A53.pose,de,sgg,0,0,ХОРОШО,ХОРОШО,0
sgg/B53.pose,de,sgg,0,0,клятва,клятва,0
sgg/C53.pose,de,sgg,0,0,ГВОЗДЬ,ГВОЗДЬ,0
sgg/D53.pose,de,sgg,0,0,УЛЫБКА,УЛЫБКА,0
sgg/E53.pose,de,sgg,0,0,ЯИЧНИЦА,ЯИЧНИЦА,0
sgg/F53.pose,de,sgg,0,0,ВИШНЯ,ВИШНЯ,0
sgg/G53.pose,de,sgg,0,0,велико,велико,0
sgg/H53.pose,de,sgg,0,0,еще раз,еще раз,0
sgg/I53.pose,de,sgg,0,0,заповедник,заповедник,0
sgg/J53.pose,de,sgg,0,0,собака,собака,0
sgg/K53.pose,de,sgg,0,0,чемпион,чемпион,0
sgg/L53.pose,de,sgg,0,0,СКОРАЯ ПОМОЩЬ,СКОРАЯ ПОМОЩЬ,0
sgg/M53.pose,de,sgg,0,0,смотреть,смотреть,0
sgg/N53.pose,de,sgg,0,0,Байконур,Байконур,0
sgg/P53.pose,de,sgg,0,0,слесарь,слесарь,0
sgg/R53.pose,de,sgg,0,0,иглотерапия,иглотерапия,0
sgg/T53.pose,de,sgg,0,0,элегантный,элегантный,0
sgg/A54.pose,de,sgg,0,0,ПЛОХО,ПЛОХО,0
sgg/B54.pose,de,sgg,0,0,ЗЛОЙ,ЗЛОЙ,0
sgg/C54.pose,de,sgg,0,0,ГАРДЕРОБ,ГАРДЕРОБ,0
sgg/D54.pose,de,sgg,0,0,СТРАННЫЙ,СТРАННЫЙ,0
sgg/E54.pose,de,sgg,0,0,ГРЕЧНЕВАЯ,ГРЕЧНЕВАЯ,0
sgg/F54.pose,de,sgg,0,0,ВИНО,ВИНО,0
sgg/G54.pose,de,sgg,0,0,вешать,вешать,0
sgg/H54.pose,de,sgg,0,0,январь,январь,0
sgg/I54.pose,de,sgg,0,0,зола,зола,0
sgg/J54.pose,de,sgg,0,0,тигр,тигр,0
sgg/K54.pose,de,sgg,0,0,ходить,ходить,0
sgg/L54.pose,de,sgg,0,0,ОСТОРОЖНО,ОСТОРОЖНО,0
sgg/M54.pose,de,sgg,0,0,собрание,собрание,0
sgg/N54.pose,de,sgg,0,0,отдать голос,отдать голос,0
sgg/P54.pose,de,sgg,0,0,служащий,служащий,0
sgg/R54.pose,de,sgg,0,0,койка,койка,0
sgg/T54.pose,de,sgg,0,0,дизайн,дизайн,0
sgg/A55.pose,de,sgg,0,0,ВЗАИМНОСТЬ,ВЗАИМНОСТЬ,0
sgg/B55.pose,de,sgg,0,0,подруга,подруга,0
sgg/C55.pose,de,sgg,0,0,гараж,гараж,0
sgg/D55.pose,de,sgg,0,0,СТРОГИЙ,СТРОГИЙ,0
sgg/E55.pose,de,sgg,0,0,МАННАЯ,МАННАЯ,0
sgg/G55.pose,de,sgg,0,0,вязать,вязать,0
sgg/H55.pose,de,sgg,0,0,февраль,февраль,0
sgg/I55.pose,de,sgg,0,0,ВЛАЖНОСТЬ,ВЛАЖНОСТЬ,0
sgg/J55.pose,de,sgg,0,0,утка,утка,0
sgg/K55.pose,de,sgg,0,0,шахматы,шахматы,0
sgg/L55.pose,de,sgg,0,0,ОТКРЫТО,ОТКРЫТО,0
sgg/M55.pose,de,sgg,0,0,ПЕРЕПИСЫВАТЬ,ПЕРЕПИСЫВАТЬ,0
sgg/N55.pose,de,sgg,0,0,выборы в депутаты,выборы в депутаты,0
sgg/P55.pose,de,sgg,0,0,государственный служащий,государственный служащий,0
sgg/R55.pose,de,sgg,0,0,анализ крови,анализ крови,0
sgg/T55.pose,de,sgg,0,0,дизайнер,дизайнер,0
sgg/A56.pose,de,sgg,0,0,вдвоем,вдвоем,0
sgg/B56.pose,de,sgg,0,0,сноха,сноха,0
sgg/C56.pose,de,sgg,0,0,занавесь,занавесь,0
sgg/D56.pose,de,sgg,0,0,УСТАЛЫЙ,УСТАЛЫЙ,0
sgg/E56.pose,de,sgg,0,0,КОТЛЕТА,КОТЛЕТА,0
sgg/G56.pose,de,sgg,0,0,гладить,гладить,0
sgg/H56.pose,de,sgg,0,0,март,март,0
sgg/I56.pose,de,sgg,0,0,ВОДОВОРОТ,ВОДОВОРОТ,0
sgg/J56.pose,de,sgg,0,0,червь,червь,0
sgg/K56.pose,de,sgg,0,0,шашки,шашки,0
sgg/L56.pose,de,sgg,0,0,УНИВЕРСИТЕТ,УНИВЕРСИТЕТ,0
sgg/M56.pose,de,sgg,0,0,стихотворение,стихотворение,0
sgg/N56.pose,de,sgg,0,0,переизбрать,переизбрать,0
sgg/P56.pose,de,sgg,0,0,собственник,собственник,0
sgg/R56.pose,de,sgg,0,0,АБОРТ,АБОРТ,0
sgg/T56.pose,de,sgg,0,0,сегодня в моде,сегодня в моде,0
sgg/A57.pose,de,sgg,0,0,вдвойне,вдвойне,0
sgg/B57.pose,de,sgg,0,0,дальний родстенник,дальний родстенник,0
sgg/C57.pose,de,sgg,0,0,игрушка,игрушка,0
sgg/D57.pose,de,sgg,0,0,НРАВИТЬСЯ,НРАВИТЬСЯ,0
sgg/E57.pose,de,sgg,0,0,ЛЮБИМАЯ ЕДА,ЛЮБИМАЯ ЕДА,0
sgg/G57.pose,de,sgg,0,0,длинный,длинный,0
sgg/H57.pose,de,sgg,0,0,апрель,апрель,0
sgg/I57.pose,de,sgg,0,0,ВОДОПАД,ВОДОПАД,0
sgg/J57.pose,de,sgg,0,0,буйвол,буйвол,0
sgg/K57.pose,de,sgg,0,0,шайба,шайба,0
sgg/L57.pose,de,sgg,0,0,ЖДАТЬ,ЖДАТЬ,0
sgg/M57.pose,de,sgg,0,0,тема,тема,0
sgg/N57.pose,de,sgg,0,0,капиталистическое общество,капиталистическое общество,0
sgg/P57.pose,de,sgg,0,0,солдат,солдат,0
sgg/T57.pose,de,sgg,0,0,мода,мода,0
sgg/A58.pose,de,sgg,0,0,ВСЕ,ВСЕ,0
sgg/B58.pose,de,sgg,0,0,двоюродная сестра,двоюродная сестра,0
sgg/C58.pose,de,sgg,0,0,кондиционер,кондиционер,0
sgg/D58.pose,de,sgg,0,0,ПУГАТЬ,ПУГАТЬ,0
sgg/E58.pose,de,sgg,0,0,СОСИСКИ,СОСИСКИ,0
sgg/G58.pose,de,sgg,0,0,короткий,короткий,0
sgg/H58.pose,de,sgg,0,0,май,май,0
sgg/I58.pose,de,sgg,0,0,воздух,воздух,0
sgg/J58.pose,de,sgg,0,0,ВСЕЯДНыЙ,ВСЕЯДНыЙ,0
sgg/K58.pose,de,sgg,0,0,ТРЕНЕР,ТРЕНЕР,0
sgg/L58.pose,de,sgg,0,0,пограничная застава,пограничная застава,0
sgg/M58.pose,de,sgg,0,0,тетрадь,тетрадь,0
sgg/N58.pose,de,sgg,0,0,мнения общества,мнения общества,0
sgg/P58.pose,de,sgg,0,0,стоимость,стоимость,0
sgg/T58.pose,de,sgg,0,0,кофта к юбке подходит,кофта к юбке подходит,0
sgg/A59.pose,de,sgg,0,0,BMECTO,BMECTO,0
sgg/B59.pose,de,sgg,0,0,двоюродный брат,двоюродный брат,0
sgg/C59.pose,de,sgg,0,0,клеить,клеить,0
sgg/D59.pose,de,sgg,0,0,СИЛЬНЫЙ,СИЛЬНЫЙ,0
sgg/E59.pose,de,sgg,0,0,горячий,горячий,0
sgg/G59.pose,de,sgg,0,0,сократить,сократить,0
sgg/H59.pose,de,sgg,0,0,июнь,июнь,0
sgg/I59.pose,de,sgg,0,0,воздушный,воздушный,0
sgg/K59.pose,de,sgg,0,0,МЕДАЛЬ,МЕДАЛЬ,0
sgg/L59.pose,de,sgg,0,0,пограничная зона,пограничная зона,0
sgg/M59.pose,de,sgg,0,0,урок,урок,0
sgg/N59.pose,de,sgg,0,0,основная проблема,основная проблема,0
sgg/P59.pose,de,sgg,0,0,ВЛАДЕЛЕЦ,ВЛАДЕЛЕЦ,0
sgg/T59.pose,de,sgg,0,0,лицо,лицо,0
sgg/A60.pose,de,sgg,0,0,ВНУТРИ,ВНУТРИ,0
sgg/B60.pose,de,sgg,0,0,близкий родственник,близкий родственник,0
sgg/C60.pose,de,sgg,0,0,СТОЛ,СТОЛ,0
sgg/D60.pose,de,sgg,0,0,ДОВЕРЯТЬ,ДОВЕРЯТЬ,0
sgg/E60.pose,de,sgg,0,0,РЕЦЕПТ,РЕЦЕПТ,0
sgg/G60.pose,de,sgg,0,0,примерка,примерка,0
sgg/H60.pose,de,sgg,0,0,июль,июль,0
sgg/I60.pose,de,sgg,0,0,ВСПЫШКА,ВСПЫШКА,0
sgg/K60.pose,de,sgg,0,0,КУБОК,КУБОК,0
sgg/L60.pose,de,sgg,0,0,нет возможности,нет возможности,0
sgg/M60.pose,de,sgg,0,0,четверть,четверть,0
sgg/N60.pose,de,sgg,0,0,выборы в парламент,выборы в парламент,0
sgg/P60.pose,de,sgg,0,0,сторож,сторож,0
sgg/T60.pose,de,sgg,0,0,дом моды,дом моды,0
sgg/A61.pose,de,sgg,0,0,ВНАЧАЛЕ,ВНАЧАЛЕ,0
sgg/B61.pose,de,sgg,0,0,свояк,свояк,0
sgg/C61.pose,de,sgg,0,0,СТУЛ,СТУЛ,0
sgg/D61.pose,de,sgg,0,0,ГРУБЫЙ,ГРУБЫЙ,0
sgg/E61.pose,de,sgg,0,0,ПИТАНИЕ,ПИТАНИЕ,0
sgg/G61.pose,de,sgg,0,0,порвать,порвать,0
sgg/H61.pose,de,sgg,0,0,август,август,0
sgg/I61.pose,de,sgg,0,0,ХОЛОДНЫЙ,ХОЛОДНЫЙ,0
sgg/K61.pose,de,sgg,0,0,НАГРАДА,НАГРАДА,0
sgg/L61.pose,de,sgg,0,0,самолет,самолет,0
sgg/M61.pose,de,sgg,0,0,ПОНИМАТЬ,ПОНИМАТЬ,0
sgg/N61.pose,de,sgg,0,0,правило выбора,правило выбора,0
sgg/P61.pose,de,sgg,0,0,считать,считать,0
sgg/T61.pose,de,sgg,0,0,модный бутик,модный бутик,0
sgg/A62.pose,de,sgg,0,0,ВО-ВО,ВО-ВО,0
sgg/B62.pose,de,sgg,0,0,шілдехана,шілдехана,0
sgg/C62.pose,de,sgg,0,0,ТАБУРЕТКА,ТАБУРЕТКА,0
sgg/D62.pose,de,sgg,0,0,СМЕШНО,СМЕШНО,0
sgg/E62.pose,de,sgg,0,0,шелпек,шелпек,0
sgg/G62.pose,de,sgg,0,0,рвать,рвать,0
sgg/H62.pose,de,sgg,0,0,сентябрь,сентябрь,0
sgg/K62.pose,de,sgg,0,0,ГИМНАСТИКА,ГИМНАСТИКА,0
sgg/L62.pose,de,sgg,0,0,пляж,пляж,0
sgg/M62.pose,de,sgg,0,0,учитель,учитель,0
sgg/N62.pose,de,sgg,0,0,избитательная система,избитательная система,0
sgg/P62.pose,de,sgg,0,0,товары,товары,0
sgg/T62.pose,de,sgg,0,0,косметичка,косметичка,0
sgg/A63.pose,de,sgg,0,0,ВОВРЕМЯ,ВОВРЕМЯ,0
sgg/B63.pose,de,sgg,0,0,бесік той,бесік той,0
sgg/D63.pose,de,sgg,0,0,ХОТЕТЬ,ХОТЕТЬ,0
sgg/E63.pose,de,sgg,0,0,қазы,қазы,0
sgg/G63.pose,de,sgg,0,0,стирать,стирать,0
sgg/H63.pose,de,sgg,0,0,октябрь,октябрь,0
sgg/K63.pose,de,sgg,0,0,БОРОТЬСЯ,БОРОТЬСЯ,0
sgg/L63.pose,de,sgg,0,0,пляжный сезон,пляжный сезон,0
sgg/M63.pose,de,sgg,0,0,школа,школа,0
sgg/N63.pose,de,sgg,0,0,избитательная комиссия,избитательная комиссия,0
sgg/P63.pose,de,sgg,0,0,фабрика,фабрика,0
sgg/T63.pose,de,sgg,0,0,косметика,косметика,0
sgg/A64.pose,de,sgg,0,0,BOBCE,BOBCE,0
sgg/B64.pose,de,sgg,0,0,тұсаукесер,тұсаукесер,0
sgg/D64.pose,de,sgg,0,0,вдохновение,вдохновение,0
sgg/E64.pose,de,sgg,0,0,жент,жент,0
sgg/G64.pose,de,sgg,0,0,тесно,тесно,0
sgg/H64.pose,de,sgg,0,0,ноябрь,ноябрь,0
sgg/K64.pose,de,sgg,0,0,ПРИНУЖДАТЬ,ПРИНУЖДАТЬ,0
sgg/L64.pose,de,sgg,0,0,ПОЛЕТ,ПОЛЕТ,0
sgg/M64.pose,de,sgg,0,0,пальцевая азбука,пальцевая азбука,0
sgg/N64.pose,de,sgg,0,0,нападение,нападение,0
sgg/P64.pose,de,sgg,0,0,фирма,фирма,0
sgg/T64.pose,de,sgg,0,0,коса,коса,0
sgg/A65.pose,de,sgg,0,0,ВОВСЮ,ВОВСЮ,0
sgg/B65.pose,de,sgg,0,0,шілдехана,шілдехана,0
sgg/D65.pose,de,sgg,0,0,ВДРУГ,ВДРУГ,0
sgg/E65.pose,de,sgg,0,0,бауырсақ,бауырсақ,0
sgg/G65.pose,de,sgg,0,0,чистить,чистить,0
sgg/H65.pose,de,sgg,0,0,декабрь,декабрь,0
sgg/K65.pose,de,sgg,0,0,барабан,барабан,0
sgg/L65.pose,de,sgg,0,0,шведский стол,шведский стол,0
sgg/M65.pose,de,sgg,0,0,наука,наука,0
sgg/N65.pose,de,sgg,0,0,ВРЕД,ВРЕД,0
sgg/P65.pose,de,sgg,0,0,фотограф,фотограф,0
sgg/T65.pose,de,sgg,0,0,косынка,косынка,0
sgg/A66.pose,de,sgg,0,0,ВО-ВТОРЫХ,ВО-ВТОРЫХ,0
sgg/B66.pose,de,sgg,0,0,беташар,беташар,0
sgg/D66.pose,de,sgg,0,0,ВНЕЗАПНО,ВНЕЗАПНО,0
sgg/E66.pose,de,sgg,0,0,бешбармақ,бешбармақ,0
sgg/G66.pose,de,sgg,0,0,шить,шить,0
sgg/H66.pose,de,sgg,0,0,понедельник,понедельник,0
sgg/K66.pose,de,sgg,0,0,мультфильм,мультфильм,0
sgg/L66.pose,de,sgg,0,0,ПОЙМАТЬ,ПОЙМАТЬ,0
sgg/M66.pose,de,sgg,0,0,наука технологии,наука технологии,0
sgg/N66.pose,de,sgg,0,0,СВИДЕТЕЛЬ,СВИДЕТЕЛЬ,0
sgg/P66.pose,de,sgg,0,0,хозяин,хозяин,0
sgg/T66.pose,de,sgg,0,0,борода,борода,0
sgg/A67.pose,de,sgg,0,0,ВОДОЛЕЙ,ВОДОЛЕЙ,0
sgg/B67.pose,de,sgg,0,0,ұзату (проводы невесты),ұзату (проводы невесты),0
sgg/D67.pose,de,sgg,0,0,ВДУМАТЬСЯ,ВДУМАТЬСЯ,0
sgg/E67.pose,de,sgg,0,0,ВЫПЕЧКА,ВЫПЕЧКА,0
sgg/G67.pose,de,sgg,0,0,штопать,штопать,0
